HostID,HostName,ID,Neighbourhood,Latitude,Longitude,PropertyType,RoomType,Accommodates,BedType,Price,GuestsIncluded,ExtraPeople,MinimumNights,ResponseTime,ResponseRate,NumberofReviews,ReviewRating,ReviewAccuracy,ReviewCleanliness,ReviewCheckin,ReviewCommunication,ReviewLocation,ReviewValue,Bathrooms,Bedrooms,Beds,HostSince,PropertyAge,PriceperPerson,BedsperPerson,BedroomsperPerson,BathroomsperPerson,NumberofRooms,RoomsperPerson,PolyMinPrice,PolyMaxPrice,PolyMeanPrice,DistancetoDam(km)
12541304,Nynke,2551305,Centrum-West,52.36925529,4.877767077,Apartment,Entire home/apt,2,Real Bed,75,1,0,1,within an hour,1.0,21,91.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,0.0,1.0,2014-02-24,3377,37.5,0.5,0.0,0.5,1.0,0.5,8216.0,10270.0,9243.0,1.0720670638386776
12567638,Linda,2501290,De Baarsjes - Oud-West,52.36695591,4.858606085,Apartment,Entire home/apt,2,Real Bed,90,1,0,2,within a day,1.0,8,98.0,10.0,9.0,10.0,9.0,9.0,10.0,1.0,1.0,1.0,2014-02-25,3376,45.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.388050269198062
12580597,Zigy,2491188,Westerpark,52.37265473,4.871557935,Apartment,Entire home/apt,2,Real Bed,80,1,15,1,within a few hours,0.93,12,91.0,10.0,9.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,2014-02-25,3376,40.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.4067199952179148
12593174,Laura,2462491,Oud-Noord,52.39550816,4.916712706,Apartment,Entire home/apt,4,Real Bed,85,2,25,2,within a few hours,1.0,13,95.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2014-02-26,3375,21.25,0.25,0.25,0.25,2.0,0.5,6847.0,8216.0,7531.5,3.0005005316930666
12598053,Janine,2805366,Zuid,52.34631524,4.862994516,Apartment,Entire home/apt,2,Real Bed,80,2,35,1,within a day,0.8,5,90.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,2014-02-26,3375,40.0,1.0,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,3.583550604992566
12599696,Michiel,4657112,Oud-Noord,52.38748807,4.922670801,Apartment,Entire home/apt,5,Real Bed,95,3,35,3,within an hour,1.0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.5,3.0,4.0,2014-02-26,3375,19.0,0.8,0.6,0.3,4.5,0.9,6162.0,6847.0,6504.5,2.6207772356727737
12600964,Marc,2464210,De Baarsjes - Oud-West,52.36344405,4.861762238,Apartment,Entire home/apt,2,Real Bed,85,1,0,2,within a few hours,1.0,24,91.0,10.0,8.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2014-02-26,3375,42.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.335091842480346
12607303,"Roland, Monique, Fela, Flint",5432591,Oostelijk Havengebied - Indische Buurt,52.3768911,4.929520815,Bed & Breakfast,Private room,2,Real Bed,69,1,0,2,within an hour,1.0,1,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2014-02-26,3375,34.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.5764182933771576
12627558,Thomas,2469007,De Baarsjes - Oud-West,52.37010482,4.8666574,Apartment,Entire home/apt,4,Real Bed,249,1,0,3,within a few hours,0.96,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,2014-02-27,3374,62.25,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,1.771291018570584
12633714,Natalia,2470242,Watergraafsmeer,52.34993119,4.917752221,Apartment,Entire home/apt,2,Real Bed,80,1,20,1,within a day,1.0,7,86.0,9.0,9.0,10.0,10.0,8.0,8.0,1.0,1.0,1.0,2014-02-27,3374,40.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,3.110724230543119
12635602,Willemijn & Dennis,2472277,Bos en Lommer,52.38344915,4.855629343,Apartment,Entire home/apt,4,Real Bed,69,2,25,5,within an hour,1.0,5,100.0,10.0,9.0,10.0,10.0,8.0,10.0,1.0,1.0,2.0,2014-02-27,3374,17.25,0.5,0.25,0.25,2.0,0.5,6847.0,8216.0,7531.5,2.7437462829406263
12636661,Sebas,2470950,Westerpark,52.38336576,4.869830495,Apartment,Entire home/apt,4,Real Bed,80,3,0,2,within an hour,1.0,46,94.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,4.0,2014-02-27,3374,20.0,1.0,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,1.9040399907959946
12648045,Anne En Adrien,2492852,De Baarsjes - Oud-West,52.36221908,4.873351083,Bed & Breakfast,Private room,4,Real Bed,59,1,20,2,within a day,0.91,6,92.0,9.0,10.0,9.0,10.0,10.0,9.0,0.5,1.0,2.0,2014-02-27,3374,14.75,0.5,0.25,0.125,1.5,0.375,8216.0,10270.0,9243.0,1.764735201778622
12648045,Anne En Adrien,2492869,De Baarsjes - Oud-West,52.36374355,4.874980896,Bed & Breakfast,Private room,4,Real Bed,59,1,20,1,within a day,0.91,12,87.0,9.0,9.0,9.0,9.0,10.0,9.0,0.5,1.0,2.0,2014-02-27,3374,14.75,0.5,0.25,0.125,1.5,0.375,8216.0,10270.0,9243.0,1.5682837784858243
12648045,Anne En Adrien,2708838,De Baarsjes - Oud-West,52.36250871,4.873754261,Bed & Breakfast,Private room,4,Real Bed,59,1,20,1,within a day,0.92,20,86.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,2.0,2014-02-27,3374,14.75,0.5,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,1.7226477105185456
12648229,Jan Willem,3631121,Westerpark,52.3800516,4.87355996,Apartment,Entire home/apt,2,Real Bed,94,1,0,3,within a few hours,1.0,9,93.0,10.0,9.0,10.0,10.0,8.0,9.0,1.0,1.0,1.0,2014-02-27,3374,47.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,1.486509991362918
12666765,Dmitri,2476882,Oud-Oost,52.36275565,4.930600181,Apartment,Entire home/apt,2,Real Bed,125,2,25,2,within a few hours,0.81,10,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,1.0,1.0,2014-02-28,3373,62.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.8576494558459804
12679676,Thomas,2478937,Centrum-West,52.37254882,4.897604978,Apartment,Entire home/apt,2,Real Bed,99,1,0,2,within a day,0.91,83,93.0,9.0,9.0,10.0,9.0,10.0,9.0,1.0,0.0,1.0,2014-02-28,3373,49.5,0.5,0.0,0.5,1.0,0.5,8216.0,10270.0,9243.0,0.3731859313021565
12690109,Jacqueline,2480621,Centrum-West,52.37534354,4.892530372,Apartment,Private room,2,Pull-out Sofa,85,1,0,2,within a day,0.8,22,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1.5,1.0,1.0,2014-03-01,3372,42.5,0.5,0.5,0.75,2.5,1.25,6847.0,8216.0,7531.5,0.25066052376889114
12693120,Elles,2481241,Oud-Noord,52.39949674,4.916871944,Apartment,Entire home/apt,2,Real Bed,70,1,0,4,within a day,0.78,11,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,1.0,2.0,2014-03-01,3372,35.0,1.0,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,3.3836934698684895
12695972,Joost,2708012,Centrum-Oost,52.37154454,4.903653744,Apartment,Entire home/apt,2,Real Bed,88,1,0,5,within a day,1.0,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2014-03-01,3372,44.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,0.7990487874656997
12716442,Koen,2485053,Bos en Lommer,52.38219685,4.847303861,House,Entire home/apt,4,Real Bed,135,1,0,3,within an hour,1.0,2,100.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,3.0,2.0,2014-03-02,3371,33.75,0.5,0.75,0.25,4.0,1.0,6847.0,8216.0,7531.5,3.220577577925206
12717872,Carlo,3202405,Westerpark,52.38727628,4.873985131,Apartment,Entire home/apt,2,Real Bed,95,1,0,2,within a day,0.89,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2014-03-02,3371,47.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.0066915915473897
12721238,Anne-Marie,3282245,Oud-Noord,52.38611785,4.91847999,Apartment,Entire home/apt,2,Real Bed,69,1,0,2,within an hour,1.0,19,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2014-03-02,3371,34.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.302347994758699
12782578,Yulia,2497027,Slotervaart,52.36235228,4.843976447,Apartment,Entire home/apt,2,Real Bed,65,2,15,2,within a day,0.91,15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2014-03-04,3369,32.5,0.5,0.5,0.5,2.0,1.0,5477.0,6162.0,5819.5,3.4956384453565192
12784049,Ruud,2497346,Zuid,52.35855079,4.881031461,Apartment,Private room,4,Real Bed,82,2,20,1,within a few hours,0.97,72,89.0,9.0,9.0,9.0,9.0,9.0,8.0,1.0,1.0,2.0,2014-03-04,3369,20.5,0.5,0.25,0.25,2.0,0.5,10270.0,10270.0,10270.0,1.788790732718013
12784834,Crista,2791729,De Pijp - Rivierenbuurt,52.35481649,4.898248554,Apartment,Entire home/apt,2,Real Bed,99,1,0,4,within a few hours,1.0,9,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2014-03-04,3369,49.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.0757866209996734
12789867,Jorn,2503491,Zuid,52.34672926,4.859788362,Apartment,Entire home/apt,2,Real Bed,95,2,20,2,within a few hours,1.0,12,92.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2014-03-04,3369,47.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,3.6723532225226716
12806116,Dennis,2792916,Bos en Lommer,52.37543415,4.86385677,Apartment,Entire home/apt,4,Real Bed,135,4,20,1,within a few hours,1.0,34,98.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,2.0,2.0,2014-03-04,3369,33.75,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,1.9476774450481884
12807996,Paul,3605052,Westerpark,52.39187309,4.871905899,Apartment,Entire home/apt,3,Real Bed,63,2,35,2,within an hour,1.0,8,97.0,10.0,10.0,10.0,9.0,9.0,9.0,1.0,1.0,1.0,2014-03-04,3369,21.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,2.5046545149872763
12815578,Yolande,3988234,Westerpark,52.37248841,4.869154063,Apartment,Entire home/apt,2,Real Bed,99,2,25,2,within a few hours,1.0,11,91.0,9.0,8.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2014-03-05,3368,49.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.5710427324034288
12827171,Annette,2505935,De Baarsjes - Oud-West,52.36506586,4.876334531,Apartment,Entire home/apt,3,Real Bed,125,2,25,2,within an hour,0.9,19,83.0,8.0,9.0,9.0,10.0,10.0,8.0,1.0,2.0,3.0,2014-03-05,3368,41.666666666666664,1.0,0.6666666666666666,0.3333333333333333,3.0,1.0,8216.0,10270.0,9243.0,1.402489091361843
12832421,Rianne,2781585,Centrum-West,52.37431237,4.881164656,Apartment,Entire home/apt,2,Real Bed,120,1,0,2,within a day,1.0,2,80.0,8.0,7.0,9.0,9.0,10.0,8.0,1.0,0.0,1.0,2014-03-05,3368,60.0,0.5,0.0,0.5,1.0,0.5,8216.0,10270.0,9243.0,0.7635702641447204
12837717,Saulius,3155271,De Pijp - Rivierenbuurt,52.35773669,4.893218802,Apartment,Entire home/apt,4,Real Bed,199,1,0,2,within a few hours,1.0,14,91.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,2014-03-05,3368,49.75,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,1.7109493580770883
12865440,Elke,4436373,Bos en Lommer,52.37659192,4.856446967,Apartment,Private room,2,Real Bed,70,1,25,1,within a day,0.8,4,90.0,10.0,10.0,10.0,10.0,9.0,9.0,1.5,1.0,2.0,2014-03-06,3367,35.0,1.0,0.5,0.75,2.5,1.25,6847.0,8216.0,7531.5,2.4656941054130885
12887148,Niels,2517193,Centrum-Oost,52.37256446,4.901846298,Apartment,Entire home/apt,4,Real Bed,99,2,25,3,within a few hours,0.96,53,89.0,9.0,9.0,9.0,9.0,10.0,9.0,1.0,1.0,4.0,2014-03-07,3366,24.75,1.0,0.25,0.25,2.0,0.5,6847.0,8216.0,7531.5,0.65966799176626
12893739,Paola,2518624,Zuid,52.3500729,4.85898763,Apartment,Private room,4,Real Bed,55,2,45,1,within a day,0.72,20,79.0,8.0,7.0,8.0,8.0,9.0,8.0,1.5,1.0,2.0,2014-03-07,3366,13.75,0.5,0.25,0.375,2.5,0.625,8216.0,10270.0,9243.0,3.4182694830164486
12916248,Vera,2790110,Oud-Noord,52.38920295,4.920738782,Apartment,Entire home/apt,5,Real Bed,150,1,0,2,within a few hours,1.0,11,90.0,9.0,9.0,9.0,9.0,9.0,8.0,1.0,3.0,3.0,2014-03-08,3365,30.0,0.6,0.6,0.2,4.0,0.8,6847.0,8216.0,7531.5,2.6433174184509154
12946991,Stefanie,2667523,De Pijp - Rivierenbuurt,52.34215519,4.903567603,Apartment,Entire home/apt,2,Real Bed,99,1,0,3,within a day,0.9,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2014-03-09,3364,49.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,3.5293778751751197
12947165,Anita,2557648,Centrum-Oost,52.36361128,4.89676396,Apartment,Entire home/apt,4,Real Bed,150,2,30,2,within a day,0.99,5,96.0,10.0,10.0,10.0,10.0,10.0,8.0,1.0,1.0,2.0,2014-03-09,3364,37.5,0.5,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,1.1006626256875571
12947165,Anita,3847123,Centrum-Oost,52.36630479,4.901236461,Loft,Private room,2,Real Bed,90,1,0,1,within a day,0.99,30,92.0,9.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2014-03-09,3364,45.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,0.9749631847328315
12953966,Truus,2529643,Oostelijk Havengebied - Indische Buurt,52.37485134,4.946591178,Bed & Breakfast,Private room,2,Real Bed,98,1,0,2,within an hour,1.0,23,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,1.0,1.0,2014-03-09,3364,49.0,0.5,0.5,0.5,2.0,1.0,6162.0,6847.0,6504.5,3.7093928192312933
12955104,Mariette,2490116,Westerpark,52.37754636,4.871126308,Apartment,Entire home/apt,2,Real Bed,111,1,0,2,within an hour,1.0,8,94.0,9.0,9.0,9.0,9.0,8.0,8.0,1.0,1.0,2.0,2014-03-09,3364,55.5,1.0,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,1.5180547193413132
12966783,Pieter,2531922,Centrum-Oost,52.36590775,4.887159374,Apartment,Entire home/apt,2,Real Bed,125,1,0,1,within an hour,1.0,69,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2014-03-09,3364,62.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.8708452423963273
12978768,Vincent,2534166,Bos en Lommer,52.3837065,4.854729298,Apartment,Private room,2,Real Bed,40,1,40,3,within a few hours,1.0,28,92.0,10.0,9.0,9.0,10.0,9.0,9.0,1.0,1.0,2.0,2014-03-10,3363,20.0,1.0,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.811389822566895
12979627,Diede,4150550,De Baarsjes - Oud-West,52.36919604,4.867688251,Apartment,Entire home/apt,2,Real Bed,145,1,0,1,within an hour,1.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2014-03-10,3363,72.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.7250542298672957
12981929,Hanne,2535007,De Baarsjes - Oud-West,52.36649383,4.85499052,House,Entire home/apt,4,Real Bed,110,2,35,3,within a few hours,0.7,13,97.0,10.0,9.0,9.0,10.0,9.0,9.0,1.0,1.0,1.0,2014-03-10,3363,27.5,0.25,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,2.6388184173891465
12990184,Steven,2536927,De Baarsjes - Oud-West,52.37190373,4.862768715,Apartment,Entire home/apt,2,Real Bed,75,1,0,3,within an hour,1.0,18,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2014-03-10,3363,37.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.0088773272247606
12991100,Sam,3640910,De Baarsjes - Oud-West,52.36255959,4.858380379,Apartment,Private room,2,Real Bed,65,1,0,2,within an hour,1.0,5,84.0,9.0,7.0,10.0,9.0,9.0,8.0,1.0,1.0,1.0,2014-03-10,3363,32.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.5849794972253366
13015652,Nina,3155999,Oud-Oost,52.35747324,4.930186427,House,Private room,2,Real Bed,47,1,18,2,within a few hours,1.0,34,91.0,10.0,10.0,10.0,9.0,9.0,9.0,0.5,1.0,1.0,2014-03-11,3362,23.5,0.5,0.5,0.25,1.5,0.75,6847.0,8216.0,7531.5,3.1175325122828115
13022640,Adam,2543362,De Baarsjes - Oud-West,52.37278478,4.872542286,Apartment,Entire home/apt,2,Real Bed,88,0,0,3,within a few hours,0.71,16,96.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,0.0,1.0,2014-03-11,3362,44.0,0.5,0.0,0.5,1.0,0.5,8216.0,10270.0,9243.0,1.339264449071476
13025350,Teye,2544060,Centrum-Oost,52.37210996,4.911263217,Apartment,Entire home/apt,2,Real Bed,119,2,0,1,within an hour,1.0,18,89.0,9.0,7.0,9.0,10.0,9.0,9.0,1.0,1.0,1.0,2014-03-11,3362,59.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,1.302991770625882
13049175,Tanina,4590817,De Baarsjes - Oud-West,52.3699003,4.869337735,Apartment,Entire home/apt,2,Real Bed,100,1,0,6,within a few hours,1.0,1,100.0,8.0,10.0,10.0,10.0,8.0,10.0,1.0,1.0,1.0,2014-03-12,3361,50.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.597292047010438
13060301,Rikke,2550916,Centrum-Oost,52.36223962,4.899879854,Apartment,Entire home/apt,2,Real Bed,100,1,0,3,within a few hours,1.0,23,93.0,10.0,8.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2014-03-12,3361,50.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.3168395909154076
13063564,Maria Pilar,3911726,Centrum-Oost,52.36868472,4.921409956,Apartment,Private room,2,Real Bed,72,1,0,1,within a day,1.0,6,97.0,10.0,10.0,10.0,10.0,10.0,8.0,1.0,1.0,1.0,2014-03-12,3361,36.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.0492282641289243
13063564,Maria Pilar,2581825,Centrum-Oost,52.36675988,4.921209655,Apartment,Entire home/apt,2,Real Bed,130,1,40,1,within a day,1.0,2,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1.0,1.0,1.0,2014-03-12,3361,65.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.0980342429369796
13069719,Namaste,2584597,Watergraafsmeer,52.33303413,4.900958793,Bed & Breakfast,Entire home/apt,4,Real Bed,140,2,30,1,within an hour,1.0,2,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1.0,1.0,4.0,2014-03-12,3361,35.0,1.0,0.25,0.25,2.0,0.5,8216.0,10270.0,9243.0,4.49805803707744
13087571,Ilse,2556081,Watergraafsmeer,52.33756818,4.90761895,Boat,Entire home/apt,2,Real Bed,100,2,30,3,within an hour,1.0,3,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,1.0,1.0,2014-03-13,3360,50.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,4.090957813171959
13089128,Lukas,2556493,Westerpark,52.37895525,4.875656526,Apartment,Entire home/apt,2,Real Bed,149,1,0,3,within a few hours,0.8,19,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2014-03-13,3360,74.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.301459304611508
13090327,Erol,4907594,Centrum-West,52.3750121,4.881583595,Apartment,Entire home/apt,4,Real Bed,200,3,0,1,within an hour,1.0,5,80.0,10.0,8.0,10.0,8.0,10.0,9.0,1.0,2.0,2.0,2014-03-13,3360,50.0,0.5,0.5,0.25,3.0,0.75,8216.0,10270.0,9243.0,0.7536772952546414
13098216,Elianne,2560009,De Baarsjes - Oud-West,52.36596003,4.877243779,Apartment,Entire home/apt,4,Real Bed,150,3,25,3,within an hour,1.0,17,90.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,3.0,3.0,2014-03-13,3360,37.5,0.75,0.75,0.25,4.0,1.0,8216.0,10270.0,9243.0,1.2918750911300023
13098216,Elianne,2623099,De Baarsjes - Oud-West,52.36775866,4.87652082,Apartment,Private room,2,Real Bed,75,1,0,3,within an hour,1.0,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2014-03-13,3360,37.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.2221606078776805
13101127,Gijs,2559093,De Baarsjes - Oud-West,52.3626149,4.867698131,Apartment,Entire home/apt,4,Real Bed,175,4,60,2,within a few hours,1.0,5,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,3.0,2.0,2014-03-13,3360,43.75,0.5,0.75,0.25,4.0,1.0,8216.0,10270.0,9243.0,2.036297683805302
13104566,Marie,2559624,Westerpark,52.37590891,4.875124955,Apartment,Entire home/apt,3,Real Bed,180,2,0,2,within a few hours,0.95,14,89.0,9.0,8.0,10.0,10.0,10.0,9.0,1.0,1.0,2.0,2014-03-13,3360,60.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,1.204142208249459
13115360,Lot,2561563,Geuzenveld - Slotermeer,52.38380637,4.823067862,Apartment,Entire home/apt,3,Real Bed,75,1,0,3,within a day,0.7,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,2014-03-14,3359,25.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,4793.0,5477.0,5135.0,4.85611926395396
13118573,Daniël,4147743,De Baarsjes - Oud-West,52.37409117,4.858310464,Apartment,Entire home/apt,2,Real Bed,105,1,0,2,within a few hours,0.79,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2014-03-14,3359,52.5,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.3106748105409443
13171143,Dirk & Paulien,2575174,Centrum-West,52.37019394,4.884631997,Apartment,Entire home/apt,2,Real Bed,138,1,0,2,within a day,1.0,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2014-03-16,3357,69.0,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,0.6084791442779369
13178396,Nicky,2573607,De Baarsjes - Oud-West,52.37324932,4.875325361,Apartment,Entire home/apt,2,Real Bed,99,1,0,2,within a few hours,1.0,16,95.0,10.0,9.0,10.0,10.0,9.0,10.0,1.0,1.0,1.0,2014-03-16,3357,49.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.149375470349413
13181512,Floris,2574202,De Pijp - Rivierenbuurt,52.34244713,4.909700764,Apartment,Entire home/apt,5,Real Bed,165,4,0,3,within an hour,0.89,3,100.0,9.0,9.0,10.0,10.0,9.0,9.0,1.5,3.0,5.0,2014-03-16,3357,33.0,1.0,0.6,0.3,4.5,0.9,8216.0,10270.0,9243.0,3.6132609901278006
13214024,Merel,3809292,De Pijp - Rivierenbuurt,52.35353244,4.901382162,Apartment,Entire home/apt,2,Real Bed,97,1,0,1,within a few hours,1.0,7,100.0,9.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2014-03-17,3356,48.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.265428018271932
13221352,Irmina,2581889,De Pijp - Rivierenbuurt,52.33893875,4.902778737,Apartment,Entire home/apt,2,Real Bed,75,1,0,2,within a few hours,1.0,10,96.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0,2.0,2014-03-17,3356,37.5,1.0,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,3.8689890788188728
13230171,Joost,4321850,Centrum-West,52.37457493,4.889337956,Apartment,Entire home/apt,4,Real Bed,199,2,50,1,within a day,0.5,2,90.0,9.0,9.0,8.0,9.0,10.0,8.0,1.5,2.0,2.0,2014-03-17,3356,49.75,0.5,0.5,0.375,3.5,0.875,8216.0,10270.0,9243.0,0.2548117879291426
13250666,Wely,2603354,De Pijp - Rivierenbuurt,52.35668331,4.891730692,Apartment,Entire home/apt,2,Real Bed,59,2,29,4,within a few hours,1.0,32,85.0,9.0,9.0,9.0,9.0,10.0,9.0,1.0,1.0,1.0,2014-03-18,3355,29.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,1.8270349899162412
13251049,Mandy,2589432,De Baarsjes - Oud-West,52.36191115,4.862929507,Apartment,Entire home/apt,2,Real Bed,125,2,30,2,within an hour,1.0,43,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,2014-03-18,3355,62.5,0.5,0.5,0.5,2.0,1.0,8216.0,10270.0,9243.0,2.350550528705649
13270719,Igor,2592291,Noord-West,52.40996558,4.902158238,House,Entire home/apt,4,Real Bed,130,4,35,1,within a few hours,0.71,10,93.0,9.0,9.0,9.0,9.0,8.0,9.0,1.0,2.0,4.0,2014-03-18,3355,32.5,1.0,0.5,0.25,3.0,0.75,4793.0,5477.0,5135.0,4.1578491154885375
13291513,Al,2859758,Centrum-West,52.37685313,4.893385423,Apartment,Entire home/apt,4,Real Bed,200,1,0,1,within a few hours,1.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,4.0,2014-03-19,3354,50.0,1.0,0.0,0.25,1.0,0.25,8216.0,10270.0,9243.0,0.4253588802310061
13306329,Cornelia,2598472,De Baarsjes - Oud-West,52.36157971,4.860935178,Apartment,Entire home/apt,3,Real Bed,114,1,0,2,within a day,0.88,8,97.0,10.0,10.0,9.0,10.0,10.0,9.0,1.0,1.0,2.0,2014-03-19,3354,38.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,8216.0,10270.0,9243.0,2.4856461966830308
13312750,Marijntje,5072454,De Pijp - Rivierenbuurt,52.35036389,4.906400154,Apartment,Entire home/apt,2,Real Bed,150,1,0,3,within an hour,1.0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,2014-03-19,3354,75.0,0.5,0.5,0.5,2.0,1.0,6847.0,8216.0,7531.5,2.708577563493434
