name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
washington DC,2013-01-29T06:00:00,5.8,4.2,3.9,87.64,0,0,,0,0,,7.6,193,1018.8,88.1,11,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T07:00:00,6.8,4.9,5,88.27,0,0,,0,0,,9.2,184,1019.3,89.4,11.2,11.7,0,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T08:00:00,6.7,4.9,5,88.82,0,0,,0,0,,9,207,1019.9,88.9,10.2,58.6,0.2,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA"
washington DC,2013-01-29T09:00:00,8.1,6.6,5.8,85.26,0,0,,0,0,,9.3,188,1020.2,84.7,11.3,146.4,0.5,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T10:00:00,10.1,10.1,6.1,76.24,0,0,,0,0,,9.2,185,1020.6,83.7,16,339,1.2,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T11:00:00,12.2,12.2,6.9,69.98,0,0,,0,0,,9.2,181,1020.5,94.1,16,525.5,1.9,5,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T12:00:00,14.3,14.3,8,65.69,0,0,,0,0,,10.9,199,1019.6,94.1,16,558,2,6,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T13:00:00,18,18,9,55.66,0,0,,0,0,,11,180,1018.6,83.7,16,506,1.8,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T14:00:00,20.8,20.8,9.2,47.59,0,0,,0,0,,11.1,218,1017.7,39.5,16,394,1.4,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T15:00:00,20.8,20.8,10,50.06,0,0,,0,0,,14.7,188,1017.4,83.7,16,237.3,0.9,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T16:00:00,19,19,9.2,53.26,0,0,,0,0,,13.2,188,1017.2,83.7,16,83.7,0.3,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T17:00:00,15.2,15.2,8.3,63.55,0,0,,0,0,,18.2,188,1016.9,83.7,16,0.6,0,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T18:00:00,15.1,15.1,9,66.97,0,0,,0,0,,16.4,178,1016.8,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T19:00:00,14,14,8.2,68.33,0,0,,0,0,,12.9,188,1016.8,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T20:00:00,13.9,13.9,8.9,72.01,0,0,,0,0,,7.8,216,1016.9,39.5,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T21:00:00,11.8,11.8,8.2,78.52,0,0,,0,0,,9.4,216,1016.8,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T22:00:00,11.8,11.8,8.2,78.52,0,0,,0,0,,16.3,189,1016.7,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-29T23:00:00,11.8,11.8,8.2,78.62,0,0,,0,0,,10.9,207,1016.4,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T00:00:00,11.1,11.1,8.2,82.25,0,0,,0,0,,21.8,193,1015.6,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T01:00:00,11.8,11.8,8.9,82.34,0,0,,0,0,,20.1,193,1014.7,83.7,15.9,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T02:00:00,13,13,10,81.51,0,0,,0,0,,20.1,193,1013.8,83.7,15.8,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T03:00:00,13.1,13.1,9.2,77.2,0,0,,0,0,,18.1,193,1013.3,87.7,15.9,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T04:00:00,12.1,12.1,9.2,82.7,0,0,,0,0,,20.3,193,1011.9,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T05:00:00,11.9,11.9,9.2,83.79,0,0,,0,0,,18.2,188,1011.5,47.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T06:00:00,12.9,12.9,10.8,87.25,0,0,,0,0,,14.7,188,1010.9,84.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T07:00:00,14.2,14.2,11.9,86.01,0,0,,0,0,,20.4,202,1009.9,84.2,16,31,0.1,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T08:00:00,13.1,13.1,11,87.16,0,0,,0,0,,23.7,190,1009.9,100,16,147.6,0.5,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T09:00:00,14.1,14.1,12,87.14,0,0,,0,0,,25.7,190,1009.5,99.8,16,313.9,1.1,3,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T10:00:00,15.2,15.2,12.2,82.21,0,0,,0,0,37,24.2,180,1008.8,95.8,16,439,1.6,4,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T11:00:00,17,17,13,77.46,0,0,,0,0,51.8,29.6,189,1007.6,100,16,524.8,1.9,5,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T12:00:00,17.2,17.2,13,76.48,0,0,,0,0,46.4,31.3,180,1006.1,100,16,537.5,1.9,5,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T13:00:00,17.3,17.3,13.4,77.79,0,0,,0,0,46.2,34.7,179,1004.2,100,16,438.9,1.6,4,,Overcast,cloudy,"KDCA,72405013743,72403793728,KADW,KDAA"
washington DC,2013-01-30T14:00:00,17.3,17.3,13.1,76.4,0,0,,0,0,48.2,27.5,189,1003.3,100,16,203.2,0.7,2,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T15:00:00,19.3,19.3,13.3,68.4,0,0,,0,0,40.8,27.7,190,1002.7,100,16,111.2,0.4,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T16:00:00,21,21,15.1,68.65,0,0,,0,0,40.5,22.6,190,1002.6,100,16,37.3,0.1,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T17:00:00,18.3,18.3,13.3,72.64,0,0,,0,0,45.8,22.8,189,1001.8,99.3,16,0.6,0,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T18:00:00,16.3,16.3,13.1,81.1,0,0,,0,0,35.3,27.5,179,1000.5,99.8,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T19:00:00,18,18,13.3,73.64,0,0,,0,0,,24,188,999.1,88.9,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T20:00:00,19.2,19.2,14.2,72.62,0,0,,0,0,46.5,22.9,188,998,99.5,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T21:00:00,12.2,12.2,11.2,93.61,10.31,100,rain,0,0,,12.8,66,998.2,100,10,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW"
washington DC,2013-01-30T22:00:00,13.2,13.2,13,98.58,4.825,100,rain,0,0,,0.5,10,996.1,100,8,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-30T23:00:00,13.2,13.2,13,98.6,4.703,100,rain,0,0,,9.6,120,993.3,100,12.9,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,72403793728,KADW,KDAA"
washington DC,2013-01-31T00:00:00,16.2,16.2,14,87.19,1.415,100,rain,0,0,53,29.9,188,989.8,100,16,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T01:00:00,18.1,18.1,15.9,86.72,2.736,100,rain,0,0,56.2,36.8,190,988.5,100,4.1,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T02:00:00,17,17,13.9,82.12,2.706,100,rain,0,0,55.4,31.5,260,990.2,100,10.1,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T03:00:00,15.8,15.8,10.1,68.77,1.572,100,rain,0,0,56.7,26.2,230,989.2,100,16,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T04:00:00,15.7,15.7,9.2,65.12,0.02,100,rain,0,0,49.8,31.1,230,989.3,100,16,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T05:00:00,11.8,11.8,3.2,55.84,0.031,100,rain,0,0,54.4,28,291,992.1,100,16,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T06:00:00,10,7,0.9,53.25,0,0,,0,0,53.4,24.1,290,995.1,99.8,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T07:00:00,8.9,5.5,-1.1,49.59,0,0,,0,0,53.4,24.5,300,997.7,49,16,53.4,0.2,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T08:00:00,6.8,2.2,-2.1,53.04,0.142,100,rain,0,0,54.5,33.2,300,1000.1,48.8,16,225.7,0.8,2,,"Rain, Partially cloudy",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T09:00:00,6.8,2.4,-4.1,45.73,0,0,,0,0,51.7,29.3,290,1001.7,50,16,395.5,1.4,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T10:00:00,7,2.2,-5.8,39.64,0.098,100,rain,0,0,62.5,36.8,290,1003.1,47.5,16,528.5,1.9,5,,"Rain, Partially cloudy",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T11:00:00,7.9,3.9,-6.9,34.35,0.012,100,rain,0,0,47.8,29.2,290,1004.2,25.7,16,599.3,2.2,6,,"Rain, Partially cloudy",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T12:00:00,8.8,5.5,-7.1,31.83,0.02,100,rain,0,0,46,24.2,280,1004.4,47.1,16,607,2.2,6,,"Rain, Partially cloudy",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T13:00:00,8.1,3.5,-8.2,30.73,0.118,100,rain,0,0,58.7,38.7,271,1005.1,50,16,550,2,6,,"Rain, Partially cloudy",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T14:00:00,7.9,3.7,-8.2,31.05,0.142,100,rain,0,0,53.8,31.5,289,1005.5,49.8,16,436.6,1.6,4,,"Rain, Partially cloudy",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T15:00:00,7,2.7,-8,33.61,0.051,100,rain,0,0,53.1,29.7,291,1006.5,50.7,16,277.3,1,3,,"Rain, Partially cloudy",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T16:00:00,5.8,0.4,-9.1,33.35,0,0,,0,0,54.6,39.7,290,1008.3,87.4,16,83.2,0.3,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T17:00:00,4.1,-0.3,-9.2,37.19,0.012,100,rain,0,0,46.3,22.2,309,1009.6,84.7,16,1,0,0,,"Rain, Partially cloudy",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T18:00:00,3.9,-1,-10.8,33.44,0,0,,0,0,43.6,25.5,270,1010.3,49,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T19:00:00,3.1,-2.8,-9.2,39.84,0,0,,0,0,49.3,34.8,300,1011.9,50,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T20:00:00,2,-3.6,-11.8,35.35,0,0,,0,0,51.2,27.3,300,1013,26.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T21:00:00,1,-4,-12.1,37.08,0,0,,0,0,,20.3,329,1013.1,1,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T22:00:00,0.8,-3.7,-11.9,38.34,0,0,,0,0,,16.3,329,1013.1,0.5,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-31T23:00:00,0.9,-1.9,-11.8,38.02,0,0,,0,0,,9.1,282,1013.5,86.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T00:00:00,0.7,-2.2,-11,41.36,0,0,,0,0,,9.1,242,1013.7,89.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T01:00:00,-0.2,-0.2,-10.7,44.81,0,0,,0,0,,0.4,11,1012.5,1,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T02:00:00,0.6,-2.3,-8,52.62,0,0,,0,0,,9.1,157,1012.6,99.5,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T03:00:00,0.9,-2.8,-8.9,48.01,0,0,,0,0,,12.6,147,1011.5,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T04:00:00,0.9,-2.4,-8.2,50.64,0,0,,0,0,,10.9,157,1010.5,99,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T05:00:00,1.9,-1.6,-6.8,52.56,0,0,,0,0,,12.7,191,1009.9,100,14.2,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,74594013705"
washington DC,2013-02-01T06:00:00,0.7,-3.1,-3,76.3,0,0,,0,0,,12.9,239,1010.4,100,12.6,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW"
washington DC,2013-02-01T07:00:00,-1.1,-7.2,-4.2,79.66,0.012,100,"rain,snow",0,0,35.4,23.9,320,1013.2,100,2.3,30.7,0.1,0,,"Snow, Rain, Overcast",snow,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T08:00:00,-1.1,-5.8,-6.1,69.02,0.282,100,"rain,snow",0,0,49.8,15,330,1014.4,99,16,170.7,0.6,2,,"Snow, Rain, Overcast",snow,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T09:00:00,-1.1,-7.2,-8,59.7,0,0,,0,0,48.3,24.2,300,1016.3,99,10.4,335,1.2,3,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T10:00:00,-1.2,-8.6,-12.1,43.34,0,0,,0,0,61.3,35.9,301,1018,51,15.9,379.9,1.4,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T11:00:00,-1.2,-8.7,-15.8,32.09,0,0,,0,0,59.8,37,291,1019.6,51,16,394.9,1.4,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T12:00:00,-1.2,-7.9,-15,34.2,0,0,,0,0,50.9,29.2,291,1020.6,87.7,16,466.6,1.7,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T13:00:00,-2.2,-8.1,-16.1,33.65,0,0,,0,0,53.8,21.3,309,1021.3,88.1,16,437.6,1.6,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T14:00:00,-1.2,-8.3,-16.1,31.36,0,0,,0,0,48.4,33.2,290,1021.6,88.1,16,343.4,1.2,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T15:00:00,-1.2,-8.2,-16.8,29.43,0,0,,0,0,52,31.4,290,1022.6,49,16,202.4,0.7,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T16:00:00,-1.9,-9.3,-17.1,30.42,0,0,,0,0,50.5,33.3,310,1023.6,85.2,16,80.6,0.3,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T17:00:00,-2.2,-9.3,-16.9,31.52,0,0,,0,0,46.6,29.5,290,1024.6,48,16,1.3,0,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T18:00:00,-3.2,-10.2,-17.1,33.45,0,0,,0,0,44.7,25.8,300,1025.7,47.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T19:00:00,-4,-10,-17.1,35.4,0,0,,0,0,38.6,18.5,299,1027,28.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW"
washington DC,2013-02-01T20:00:00,-4.2,-11.1,-17.1,36.1,0,0,,0,0,40.7,23.5,290,1027.5,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T21:00:00,-5,-11.3,-17.1,38.3,0,0,,0,0,,18.3,290,1028.2,26.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW"
washington DC,2013-02-01T22:00:00,-5.1,-11.3,-16.9,39.07,0,0,,0,0,,18.4,291,1029.1,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-01T23:00:00,-5.9,-12,-17.1,40.85,0,0,,0,0,,16.9,309,1029.4,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-02T00:00:00,-6.1,-11.9,-16.9,42.39,0,0,,0,0,,14.7,290,1029.9,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW"
washington DC,2013-02-02T01:00:00,-6.1,-12.7,-17.1,41.6,0,0,,0,0,34.9,18.4,320,1029.8,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW"
washington DC,2013-02-02T02:00:00,-6.9,-11.9,-16.9,44.85,0,0,,0,0,,11.2,300,1029.6,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW"
washington DC,2013-02-02T03:00:00,-6.9,-10.7,-16.8,45.13,0,0,,0,0,,7.6,291,1029.3,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW"
washington DC,2013-02-02T04:00:00,-7.1,-12.2,-16.8,45.92,0,0,,0,0,,11.1,329,1028.9,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW"
washington DC,2013-02-02T05:00:00,-7.1,-10.9,-16.1,48.83,0,0,,0,0,,7.6,319,1028.8,48,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW"
washington DC,2013-02-02T06:00:00,-7.1,-7.1,-15.9,49.74,0,0,,0,0,,0,0,1028.8,85.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW"
washington DC,2013-02-02T07:00:00,-7.2,-7.2,-14.9,53.96,0,0,,0,0,,0,0,1028.6,85.4,16,59,0.2,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW"
washington DC,2013-02-02T08:00:00,-6.9,-10.7,-15.8,49.06,0,0,,0,0,,7.6,229,1028.9,85.4,16,237.5,0.9,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW"
washington DC,2013-02-02T09:00:00,-5,-7.5,-15.8,42.55,0,0,,0,0,,5.4,210,1028.3,85.4,16,408.8,1.5,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW"
washington DC,2013-02-02T10:00:00,-3.2,-8.3,-14,43.15,0,0,,0,0.01,,14.7,191,1028,85.4,16,528.8,1.9,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW"
washington DC,2013-02-02T11:00:00,-2.1,-7.4,-14,39.8,0,0,,0,0.01,,16.7,210,1027.1,97,16,550.3,2,6,,Overcast,cloudy,"KDCA,72405013743,KADW"
washington DC,2013-02-02T12:00:00,-1.1,-5.7,-14.2,36.33,0,0,,0,0.02,,14.9,248,1025.8,98,16,440.1,1.6,4,,Overcast,cloudy,"KDCA,72405013743,KADW"
washington DC,2013-02-02T13:00:00,-1.8,-7.8,-13,42.08,0,0,,0,0.02,,22.1,240,1024.5,98,16,314.1,1.1,3,,Overcast,cloudy,"KDCA,72405013743,KADW"
washington DC,2013-02-02T14:00:00,-2.1,-2.1,-11.2,49.85,0,0,,0,0.03,,0.4,352,1023.1,96,16,151.2,0.5,2,,Overcast,cloudy,"KDCA,72405013743,KADW"
washington DC,2013-02-02T15:00:00,-0.9,-4.2,-12,42.82,0,0,,0,0.03,,9.4,200,1022.1,97,16,68.9,0.2,1,,Overcast,cloudy,"KDCA,72405013743,KADW"
washington DC,2013-02-02T16:00:00,0,-3.2,-12.1,39.62,0,0,,0,0.04,,9.6,181,1021,98,16,18.1,0.1,0,,Overcast,cloudy,"KDCA,72405013743,KADW"
washington DC,2013-02-02T17:00:00,0,-5.1,-10,46.93,0,0,,0,0.04,,18.7,219,1020.1,99.5,16,0.3,0,0,,Overcast,cloudy,"KDCA,72405013743,KADW"
washington DC,2013-02-02T18:00:00,-1.9,-7,-5,79.39,0,0,,0,0.05,,16.1,193,1019.7,100,2.2,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-02T19:00:00,-1.9,-6.3,-4.2,84.11,0,0,,0,0.05,,12.9,199,1019.7,100,3.5,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-02T20:00:00,-1.2,-6,-4,81.21,0.282,100,"rain,snow",0,0.06,,16.2,200,1019.5,100,3.4,0,,0,,"Snow, Rain, Overcast",snow,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-02T21:00:00,-1.2,-5.8,-3.2,85.96,0.282,100,"rain,snow",0,0.06,,14.5,188,1018.4,100,8.5,0,,0,,"Snow, Rain, Overcast",snow,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-02T22:00:00,-1.1,-5.6,-3.2,85.71,0,0,,0,0.07,,14.2,215,1017.7,95.8,14.1,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-02T23:00:00,-1.2,-4.4,-3.2,85.96,0,0,,0,0.07,,9,225,1017.4,99.5,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-03T00:00:00,-1,-1,-3.2,84.71,0,0,,0,0.08,,0,0,1017,99.5,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-03T01:00:00,-1.1,-1.1,-4,80.37,0,0,,0,0.08,,0,0,1016.2,83.7,15.9,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-03T02:00:00,-1.3,-3.1,-4.1,81.34,0,0,,0,0.09,,5.2,283,1015.6,99.5,15.5,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW"
washington DC,2013-02-03T03:00:00,-1.3,-1.3,-4.1,81.66,0,0,,0,0.09,,0,0,1015,84.2,15.4,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-03T04:00:00,-2.1,-2.1,-4.1,85.99,0,0,,0,0.1,,0,0,1013.9,83.7,15.7,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-03T05:00:00,-2.3,-4.2,-4.3,85.84,0,0,,0,0.1,,5.2,350,1013.6,96,15.9,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW"
washington DC,2013-02-03T06:00:00,-2.1,-5.9,-4.1,85.99,0,0,,0,0.11,,10.5,66,1013.9,100,10.8,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-03T07:00:00,-3.3,-6.2,-4.5,91.32,0,0,,0,0.11,,6.9,28,1014.1,99.2,12.2,21,0.1,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA,74594013705"
washington DC,2013-02-03T08:00:00,-2.3,-2.3,-4.3,85.96,0,0,,0,0.12,,0,0,1014.5,89.1,9.7,88.5,0.3,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-03T09:00:00,-1.9,-1.9,-4,86,0,0,,0,0.11,,0,0,1014.8,89.6,11.1,192.1,0.7,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-03T10:00:00,-0.9,-0.9,-3.2,84.72,0,0,,0,0.11,,0.4,4,1014.3,98,10.4,336.4,1.2,3,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-03T11:00:00,0.6,-1.2,-3.1,76.43,0,0,,0,0.1,,5.6,57,1013.7,99.2,16,419,1.5,4,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA,74594013705"
washington DC,2013-02-03T12:00:00,0.9,0.9,-3.9,69.87,0,0,,0,0.1,,0.1,354,1013,99.5,15.9,442.9,1.6,4,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-03T13:00:00,1,-1.3,-4,69.57,0,0,,0,0.09,,7.3,154,1012,99.5,13,340.1,1.2,3,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-03T14:00:00,1,-2.8,-2.2,79.6,0,0,,0,0.09,,12.8,210,1011.3,100,5.5,180.7,0.7,2,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-02-03T15:00:00,1,-2.4,-3,74.86,0,0,,0,0.08,,11.1,240,1011.2,99.5,5.2,100.7,0.4,1,,Overcast,cloudy,"KDCA,72405013743,KADW"
washington DC,2013-02-03T16:00:00,1,-2.3,-3.2,73.65,0,0,,0,0.08,,10.8,224,1011.4,99.5,14.1,52.1,0.2,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
